doc_id,surface,start_pos,end_pos,type,identifier
lestragdiesdeso00tourgoog_0138,Trachin.,627,635,WORK,Q1049466
lestragdiesdeso00tourgoog_0138,Lucret.,678,685,PER,Q47154
lestragdiesdeso00tourgoog_0138,"Plutarch., Sull.",712,728,WORK,Q12902611
lestragdiesdeso00tourgoog_0138,Lu«cull.xv);,738,750,WORK,Q12902610
lestragdiesdeso00tourgoog_0138,Phænic.,762,769,WORK,Q1233660
lestragdiesdeso00tourgoog_0138,Lobeck,779,785,PER,Q84734
lestragdiesdeso00tourgoog_0138,"Chevaliers,",923,934,WORK,Q1215817
lestragdiesdeso00tourgoog_0138,Thesmophoriazusæ,939,955,WORK,Q761731
lestragdiesdeso00tourgoog_0138,Wunder,965,971,PER,Q15438962
lestragdiesdeso00tourgoog_0138,Thévcrite,1060,1069,PER,Q219484
lestragdiesdeso00tourgoog_0138,Schneidewin,1106,1117,PER,Q70043
lestragdiesdeso00tourgoog_0138,Électre,1368,1375,WORK,Q733444
lestragdiesdeso00tourgoog_0138,Schneidewin,1383,1394,PER,Q70043
lestragdiesdeso00tourgoog_0061,Antig.,307,313,WORK,Q241077
lestragdiesdeso00tourgoog_0061,Trachin.,410,418,WORK,Q945342
lestragdiesdeso00tourgoog_0061,Ρλιίοοιέέε,526,536,WORK,Q1415903
lestragdiesdeso00tourgoog_0061,Électre,776,783,WORK,Q733444
lestragdiesdeso00tourgoog_0061,Euripide,903,911,PER,Q48305
lestragdiesdeso00tourgoog_0061,Hercule furieux,913,928,WORK,Q1233835
lestragdiesdeso00tourgoog_0061,Alceste,1050,1057,WORK,Q1246408
lestragdiesdeso00tourgoog_0061,OEdipe Roi,1161,1171,WORK,Q148643
lestragdiesdeso00tourgoog_0061,Philoctète,1199,1209,WORK,Q1415903
lestragdiesdeso00tourgoog_0061,Schneidewin,1300,1311,PER,Q70043
lestragdiesdeso00tourgoog_0061,Trachin.,1391,1399,WORK,Q945342
lestragdiesdeso00tourgoog_0061,Trachin.,1664,1672,WORK,Q945342
lestragdiesdeso00tourgoog_0076,"OEd. Roi,",118,127,WORK,Q148643
lestragdiesdeso00tourgoog_0076,4/ax,291,295,WORK,Q412341
lestragdiesdeso00tourgoog_0076,OEd. Οοΐ.,445,454,WORK,Q294001
lestragdiesdeso00tourgoog_0076,Trachin.,509,517,WORK,Q945342
lestragdiesdeso00tourgoog_0076,"Οξά. Roi,",550,559,WORK,Q148643
lestragdiesdeso00tourgoog_0076,"ΟΕά. οὶ,",1191,1199,WORK,Q148643
lestragdiesdeso00tourgoog_0134,"Eustathe,",74,83,PER,Q453465
lestragdiesdeso00tourgoog_0134,Aristide,167,175,PER,Q354431
lestragdiesdeso00tourgoog_0134,Libanius,302,310,PER,Q263892
lestragdiesdeso00tourgoog_0134,Lettre,312,318,WORK,NIL
lestragdiesdeso00tourgoog_0134,Lobeck,357,363,PER,Q84734
lestragdiesdeso00tourgoog_0134,Plutarch.,956,965,PER,Q41523
lestragdiesdeso00tourgoog_0134,Cleomen.,967,975,WORK,Q87210068
lestragdiesdeso00tourgoog_0134,Lobeck,988,994,PER,Q84734
lestragdiesdeso00tourgoog_0134,Strab.,1504,1510,PER,Q45936
lestragdiesdeso00tourgoog_0134,id.,1525,1528,PER,Q45936
lestragdiesdeso00tourgoog_0134,Ælian,1538,1543,PER,Q313782
lestragdiesdeso00tourgoog_0134,Var. Histor,1547,1558,WORK,Q26257556
lestragdiesdeso00tourgoog_0154,Τηαολὲniegnoc.,27,41,WORK,Q945342
lestragdiesdeso00tourgoog_0154,Eschyle,77,84,PER,Q40939
lestragdiesdeso00tourgoog_0154,Perses,86,92,WORK,Q788458
lestragdiesdeso00tourgoog_0154,Eschyle,291,298,PER,Q40939
lestragdiesdeso00tourgoog_0154,Prométhée,300,309,WORK,Q846870
lestragdiesdeso00tourgoog_0154,Ælect.,929,935,WORK,Q733444
lestragdiesdeso00tourgoog_0154,Euripid. Herc. fur.,947,966,WORK,Q1233835
lestragdiesdeso00tourgoog_0154,[Wunder.],976,985,PER,Q15438962
lestragdiesdeso00tourgoog_0154,Musgrave,1030,1038,PER,Q7412249
lestragdiesdeso00tourgoog_0142,Wunder,77,83,PER,Q15438962
lestragdiesdeso00tourgoog_0142,Α͵αχ,223,227,PER,Q172725
lestragdiesdeso00tourgoog_0142,Π|αάε,229,234,WORK,Q8275
lestragdiesdeso00tourgoog_0142,Phéniciennes,321,333,WORK,Q1233660
lestragdiesdeso00tourgoog_0142,Wunder,414,420,PER,Q15438962
lestragdiesdeso00tourgoog_0142,Trachiniennes,531,544,WORK,Q945342
lestragdiesdeso00tourgoog_0142,Homère,656,662,PER,Q6691
lestragdiesdeso00tourgoog_0142,Strabon,754,761,PER,Q45936
lestragdiesdeso00tourgoog_0142,Odyssée,827,834,WORK,Q35160
lestragdiesdeso00tourgoog_0142,Énéide,859,865,WORK,Q60220
lestragdiesdeso00tourgoog_0142,Philoctète,995,1005,WORK,Q1415903
lestragdiesdeso00tourgoog_0142,Schneidewin,1094,1105,PER,Q70043
lestragdiesdeso00tourgoog_0142,Dindorf,1109,1116,PER,Q67533
lestragdiesdeso00tourgoog_0142,Isocrate,1227,1235,PER,Q221182
lestragdiesdeso00tourgoog_0142,Panatk.,1237,1244,WORK,Q87746403
